"location","status_id","created_at","text"
"New York, USA","1116780352314462208",2019-04-12 19:09:19,"@VenomSnake007 @abap_nerd @vvkofficial @Ravneet75163731 @majorgauravarya @Sanjay_Dixit @Martial_Blood Pakistan is still feeding India with Salt poor you 3rd economy"
"New York, USA","1116588862053072897",2019-04-12 06:28:24,"@VenomSnake007 @abap_nerd @vvkofficial @Ravneet75163731 @majorgauravarya @Sanjay_Dixit @Martial_Blood India is largest exporter of beef . Beef does pump in big amount of money in your so called 3rd largest economy . Right or wrong ?"
"New York, USA","1116563800587550720",2019-04-12 04:48:49,"@VenomSnake007 @abap_nerd @vvkofficial @Ravneet75163731 @majorgauravarya @Sanjay_Dixit @Martial_Blood And 3rd largest economy and still a 3rd world nation . Right ?"
"New York, USA","1117061255242629120",2019-04-13 13:45:31,"@Fahdhusain What? Who is he ? Introduce him first . A poop corn seller will teach us economy ? What he accomplished so far ?"
"New York, USA","1116565883730550784",2019-04-12 04:57:06,"@VenomSnake007 @abap_nerd @Ravneet75163731 @majorgauravarya @vvkofficial @Sanjay_Dixit 3rd world country with 3rd largest economy ? Where is your pride please explain us . What are you proud of ?"
"Colorado Springs","1117061228793196546",2019-04-13 13:45:25,"@Red_XIV @charliekirk11 @SenWarren Yeah,

Tax cut/reform <U+2714><U+FE0F>
Originalist SCOTUS <U+2714><U+FE0F>
Criminal justice reform <U+2714><U+FE0F>
More jobs <U+2714><U+FE0F>
Higher wages <U+2714><U+FE0F>
Powerful economy <U+2714><U+FE0F>
Lowest unemployment in 50 yrs. <U+2714><U+FE0F>
Energy independence <U+2714><U+FE0F>
ISIS neutralized <U+2714><U+FE0F>
Border enforcement <U+2714><U+FE0F>

Pretty “stupid” stuff"
"Guelph, Ontario","1117061216181080064",2019-04-13 13:45:22,"https://t.co/ks7KUTuRwK ""Researchers say storytelling can also offer substantial benefits to the local economy"". Apologies to @gcat"
"Oceanside","1117061160703004673",2019-04-13 13:45:09,"Alan Greenspan says economy will start to fade 'very dramatically' because of entitlement burden https://t.co/smBoGC84dV"
"Chicago, IL","1117061099315011584",2019-04-13 13:44:54,"@Migard32 @krassenstein @CheriJacobus This is one of the lefts main characters. Desperate people. That Mueller report was a killer. I know you are struggling big time and have been so since 2016.  I am doing just fine. Making lots of money and economy fine. The left is something we laugh at. Can not wait for 2020. https://t.co/77iUP3LCyv"
"Earth","1117061027458355200",2019-04-13 13:44:37,"A PwC report estimates that AI will contribute $15.7 trillion to the global economy by 2030. AI will make products and services better, and it's expected to boost North America's GDP by 14% by that year. via @themotleyfool #AI #ArtificialIntelligence#RobotFacts"
"Newport, RI","1117060960206970881",2019-04-13 13:44:21,"@starboard_light I would say it depends *why* millions more are covered. 

If it’s because the economy tanks and millions more meet the criteria for Medicaid then that is bad. 

If it’s because the criteria to qualify was loosened to lessen our uninsured rate, that is good. 

The latter happened."
"Montebello, Ca. ","1117060733106184192",2019-04-13 13:43:27,"Individual filers will see only til 2022 $100 in tax cuts. Corporate fliers have experienced a permanent tax cut from 35 to 21% which will add $1 TRILLION dollars  per year to today’s deficit of $22 TRILLION. Immigrants add to the Social Security and the economy much needed money"
"New York","1117060731520933888",2019-04-13 13:43:27,"@COSProject Balancing the federal budget leads to recession.  We don't have to balance it, we need to target spending more wisely, and lower the deficit during a good economy so we can spend more when times are difficult."
"Washington, DC","1117060619860152320",2019-04-13 13:43:00,"Could Central Banks issue Digital Currencies? Great panel as part of the New Economy Forum series at the IMF #NewEcon #IMFmeetings https://t.co/xOyBTE0iAu"
"USA","1116528355376082945",2019-04-12 02:27:58,"@mgtymoose13 @auntsassyhook @DLoesch Economy is great but it’s not all about the economy. Most of you all have tunnel vision. Swamp of a cabinet, constant lying and attacking of the free press etc etc etc"
"USA","1117060603225550848",2019-04-13 13:42:56,"@SecPompeo https://t.co/oo7EpYpbSh.     Eric Trump was right next door not so long ago on a business trip that cost that US taxpayers thousands of dollars. Abusing of the Oval Office"
"USA","1116528757467172864",2019-04-12 02:29:34,"@mgtymoose13 @auntsassyhook @DLoesch It’s plain to see the bs that’s going on there with all the corrupt individuals he surrounds himself with. You went straight to the economy"
"Calgary","1117060498300653571",2019-04-13 13:42:31,"@nspector4 Without a strong economy, govt can’t maintain social services!"
"Concord, MA","1117060359792128001",2019-04-13 13:41:58,"Within ten years, freelance workers may represent more than 50% of the U.S. working population. What are the implications for corporates and corporate cultures? @MorganStanley https://t.co/kihlGK7F5X"
"Junction City, OR","1117060356545794048",2019-04-13 13:41:57,"@RonBrownstein Which is why Dems should be focusing on the economy &amp; health care, not taking the bait from Trump’s trolling &amp; wasting time on the administration’s immigration plans/non-plans, insults, &amp; Omar-bashing. Dems need to start setting the agenda, not always reacting to latest outrage."
"Mo City, Tx","1117060342885036032",2019-04-13 13:41:54,"This a prototype for economy seating for future airplanes. How do you y’all feel about this ? https://t.co/epdS1mtytJ"
"Vining, MN","1117060307275403264",2019-04-13 13:41:45,"@MaryFabulous3 @SenGillibrand Mary Fabulous, on what grounds?  The economy?  Foreign policy?  Honoring military and police?  What?"
"United States","1117007044710686722",2019-04-13 10:10:07,"That greasy wig is too tight. Hahahaha!!

Maxine Waters Grilled Bank Executives over Loans They No Longer Make https://t.co/IGek2ethEG"
"United States","1117060190908702721",2019-04-13 13:41:18,"Illegals primarily. 

Alan Greenspan: Economy will 'fade' because of entitlement burden https://t.co/20fkko1Rz7"
"Canada","1117060038000988161",2019-04-13 13:40:41,"Semi socialism in an unregulated market economy so that less poor get jobs supervising, showing disdain and at times tolerating sadistic psychological mistreatment of more poor and probably why it can be such a cruel socioe-conomic program."
"Florida, USA","1116726949320151040",2019-04-12 15:37:07,"Alan Greenspan says economy will start to ‘fade out’ because of growing US entitlement burden https://t.co/NkG4mjzxuG https://t.co/VlyXpFIYlF"
"Florida, USA","1117060003704135681",2019-04-13 13:40:33,"The BRICs were supposed to take over the global economy. What happened? https://t.co/ubheGT8bcR https://t.co/iiZlmubCBN"
"Ohio","1117059995219255299",2019-04-13 13:40:31,"Alan Greenspan: Economy will 'fade' because of entitlement burden https://t.co/m1Uw71Hyfd"
"Location","1117059976340627458",2019-04-13 13:40:26,"@jkempcpa @BillKristol Compounded by promises of bringing back yesterday's economy while not preparing for tomorrow's.  Both parties do this horrible trick and refuse to be honest.

* Train for changing technologies
* Learn non-linear jobs to avoid automation replacement"
"","1117059821457399808",2019-04-13 13:39:50,"@RonaldKlain Why don’t they try or work as hard in trying to fix problems like health care, the economy, education, immigration, etc. instead, they are more concerned in retribution &amp; getting even. So much energy would be better placed in fixing our country which they seem to have forgotten."
"Dallas, TX","1117059817863090176",2019-04-13 13:39:49,"Entitlements?????  What a sophist mouth this moron has.  We have paid into social security with taxes for our entire working lives.  When you've... https://t.co/LL24cpNqgt"
"New York, USA","1117059708718764032",2019-04-13 13:39:23,"Scoot: Premium Economy - MEL-ATH one-way <U+0080>654 - https://t.co/Rn4Gq6HVCs"
"New Jersey, USA","1117059582885601282",2019-04-13 13:38:53,"Falling Tax Refunds Could Take Down Trump – and the Economy - New York Magazine https://t.co/UYrruwweCp"
"United States","1117059580251594752",2019-04-13 13:38:52,"I agree, the economy is now in a nose dive. https://t.co/zdUqw1WPle"
"Texas","1117059568218124290",2019-04-13 13:38:49,"Where is God's Economy?

Ontario Lamont Smalls https://t.co/NGMOd1Rclx"
"United States","1117059565311361025",2019-04-13 13:38:48,"@Alyssa_Milano Targeting? I mean you all say these people are practically saints and good for the economy and etc. So damn, now your true feelings come out. You hate brown people."
"San Francisco, CA","1117059500064657410",2019-04-13 13:38:33,"Technology shows no sign of standing still. https://t.co/SnXaAaWrIu #DigitalEconomy"
"United States","1117051176959320064",2019-04-13 13:05:29,"Real life? Well, that’s what we are living out here while our economy is great, our unemployment is low, our taxes were cut, our future looks great, our retirements are looking good, and you’re inciting people to hate the President.  
Why do you ask? 
#LiberalismIsAMentalDisorder https://t.co/GIefLCxrdn"
"United States","1117059435334123520",2019-04-13 13:38:18,"@RealJamesWoods They ruined healthcare, the economy and made race relations worse.  Hurray for the Dems."
"Manhattan,New York","1117059331340558336",2019-04-13 13:37:53,"China has goosed up loan opportunities and perfuming of money:this is their ""booming economy""but u can't make pple spend money."
"Iowa","1117059279972962304",2019-04-13 13:37:40,"@iowahawkblog And don't forget fuel economy standards and emissions requirements have largely killed off automotive design as an art.  We're left with powerless bland cookie cutter sedans and some pickup trucks."
"Florida, USA","1117059268358877184",2019-04-13 13:37:38,"Just some food for thought. #springintoanewhome #economy #openhouse #valoan #fhaloan #firsttimebuyer #downpaymentassistance #ayannatherealestateagent  via @RiplApp  via https://t.co/r0G3Vrxx86 https://t.co/NZ8tPRYnGd"
"Florida, USA","1117058324787269633",2019-04-13 13:33:53,"Just some food for thought. #springintoanewhome #economy #openhouse #valoan #fhaloan #firsttimebuyer #downpaymentassistance #ayannatherealestateagent  via https://t.co/r0G3Vrxx86 https://t.co/RQmAzQTxXR"
"Sweden","1117059239720181760",2019-04-13 13:37:31,"@mcm_ct @kthackeriah1 The divergence between the stockmarket and the real economy has never been bigger.
Compared to the dot com bubble the market is even more overvalued now due to ""fake accounting"" with made up profits."
